show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,day_added,year_added,month_added,listed_in1,listed_in2,listed_in3
s1560,TV Show,The Mess You Leave Behind,Not Given,Spain,2020-12-11,2020,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",11,2020,12,International TV Shows, Spanish-Language TV Shows, TV Dramas
s1519,Movie,Ma Rainey's Black Bottom: A Legacy Brought to Screen,Not Given,Pakistan,2020-12-18,2020,TV-PG,32 min,"Documentaries, Music & Musicals",18,2020,12,Documentaries, Music & Musicals,0
s1563,TV Show,Alice in Borderland,Not Given,Japan,2020-12-10,2020,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Mysteries",10,2020,12,International TV Shows, TV Action & Adventure, TV Mysteries
s1570,TV Show,Masameer Classics,Not Given,Saudi Arabia,2020-12-09,2013,TV-14,4 Seasons,"International TV Shows, TV Comedies",9,2020,12,International TV Shows, TV Comedies,0
s1571,TV Show,Once Upon a Time,Not Given,Egypt,2020-12-09,2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",9,2020,12,International TV Shows, Romantic TV Shows, TV Dramas
s1573,TV Show,The Big Show Show,Not Given,United States,2020-12-09,2020,TV-G,2 Seasons,"Kids' TV, TV Comedies",9,2020,12,Kids' TV, TV Comedies,0
s1574,TV Show,The Expanding Universe of Ashley Garcia,Not Given,United States,2020-12-09,2020,TV-PG,3 Seasons,"Kids' TV, TV Comedies, Teen TV Shows",9,2020,12,Kids' TV, TV Comedies, Teen TV Shows
s1575,TV Show,The Surgeon's Cut,Not Given,United States,2020-12-09,2020,TV-14,1 Season,"Docuseries, Science & Nature TV",9,2020,12,Docuseries, Science & Nature TV,0
s1578,Movie,Emicida: AmarElo - It’s All For Yesterday,Not Given,Brazil,2020-12-08,2020,TV-MA,90 min,"Documentaries, International Movies, Music & Musicals",8,2020,12,Documentaries, International Movies, Music & Musicals
s1579,TV Show,Juman,Not Given,Kuwait,2020-12-08,2019,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",8,2020,12,International TV Shows, Romantic TV Shows, TV Dramas
s1580,TV Show,Mr. Iglesias,Not Given,United States,2020-12-08,2020,TV-14,3 Seasons,"TV Comedies, Teen TV Shows",8,2020,12,TV Comedies, Teen TV Shows,0
s1584,TV Show,100 Days My Prince,Not Given,South Korea,2020-12-07,2018,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",7,2020,12,International TV Shows, Romantic TV Shows, TV Dramas
s1590,TV Show,Bhaag Beanie Bhaag,Not Given,India,2020-12-04,2020,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",4,2020,12,International TV Shows, Romantic TV Shows, TV Comedies
s1591,TV Show,Big Mouth,Not Given,United States,2020-12-04,2020,TV-MA,4 Seasons,TV Comedies,4,2020,12,TV Comedies,0,0
s1594,TV Show,Kings of Jo'Burg,Not Given,South Africa,2020-12-04,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",4,2020,12,Crime TV Shows, International TV Shows, TV Dramas
s1595,Movie,Leyla Everlasting,Not Given,Turkey,2020-12-04,2020,TV-MA,113 min,"Comedies, International Movies",4,2020,12,Comedies, International Movies,0
s1604,TV Show,Alien Worlds,Not Given,United Kingdom,2020-12-02,2020,TV-PG,1 Season,"British TV Shows, Docuseries, International TV Shows",2,2020,12,British TV Shows, Docuseries, International TV Shows
s1606,TV Show,Check The Store Next Door: The Next Chapter,Not Given,Indonesia,2020-12-02,2020,TV-14,2 Seasons,"International TV Shows, TV Comedies, TV Dramas",2,2020,12,International TV Shows, TV Comedies, TV Dramas
s1612,TV Show,Are You The One,Not Given,United States,2020-12-01,2014,TV-14,2 Seasons,Reality TV,1,2020,12,Reality TV,0,0
s1615,TV Show,Gormiti,Not Given,Spain,2020-12-01,2018,TV-Y,1 Season,Kids' TV,1,2020,12,Kids' TV,0,0
s1623,TV Show,Stargate SG-1,Not Given,United States,2020-12-01,2006,TV-MA,10 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Sci-Fi & Fantasy",1,2020,12,Classic & Cult TV, TV Action & Adventure, TV Sci-Fi & Fantasy
s1624,TV Show,The Bachelorette,Not Given,United States,2020-12-01,2010,TV-14,1 Season,"Reality TV, Romantic TV Shows",1,2020,12,Reality TV, Romantic TV Shows,0
s1626,TV Show,The Guest,Not Given,South Korea,2020-12-01,2018,TV-14,1 Season,"International TV Shows, TV Horror, TV Mysteries",1,2020,12,International TV Shows, TV Horror, TV Mysteries
s1628,TV Show,The Holiday Movies That Made Us,Not Given,United States,2020-12-01,2020,TV-PG,1 Season,Docuseries,1,2020,12,Docuseries,0,0
s1629,TV Show,The Repair Shop,Not Given,United Kingdom,2020-12-01,2018,TV-PG,1 Season,"British TV Shows, Reality TV",1,2020,12,British TV Shows, Reality TV,0
s1635,TV Show,The Uncanny Counter,Not Given,South Korea,2020-11-29,2020,TV-14,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas",29,2020,11,International TV Shows, TV Action & Adventure, TV Dramas
s1639,TV Show,Fabulous Lives of Bollywood Wives,Not Given,India,2020-11-27,2020,TV-MA,1 Season,"International TV Shows, Reality TV",27,2020,11,International TV Shows, Reality TV,0
s1759,TV Show,LEGO Ninjago,Not Given,Canada,2020-11-01,2020,TV-Y7,2 Seasons,Kids' TV,1,2020,11,Kids' TV,0,0
s1640,TV Show,Heartbreak High,Not Given,Australia,2020-11-27,1999,TV-14,7 Seasons,"International TV Shows, TV Dramas, Teen TV Shows",27,2020,11,International TV Shows, TV Dramas, Teen TV Shows
s1641,TV Show,Over Christmas,Not Given,Germany,2020-11-27,2020,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",27,2020,11,International TV Shows, Romantic TV Shows, TV Comedies
s1642,TV Show,Sugar Rush Christmas,Not Given,United States,2020-11-27,2020,TV-14,2 Seasons,Reality TV,27,2020,11,Reality TV,0,0
s1650,TV Show,Great Pretender,Not Given,Japan,2020-11-25,2020,TV-MA,2 Seasons,"Anime Series, Crime TV Shows, International TV Shows",25,2020,11,Anime Series, Crime TV Shows, International TV Shows
s1659,TV Show,Valentino,Not Given,Egypt,2020-11-24,2020,TV-14,1 Season,"International TV Shows, TV Comedies, TV Dramas",24,2020,11,International TV Shows, TV Comedies, TV Dramas
s1662,TV Show,Strongest Deliveryman,Not Given,South Korea,2020-11-23,2017,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",23,2020,11,International TV Shows, Romantic TV Shows, TV Dramas
s1668,TV Show,Flavorful Origins,Not Given,China,2020-11-20,2020,TV-G,3 Seasons,"Docuseries, International TV Shows",20,2020,11,Docuseries, International TV Shows,0
s1671,TV Show,Mismatched,Not Given,India,2020-11-20,2020,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",20,2020,11,International TV Shows, Romantic TV Shows, TV Comedies
s1673,TV Show,Voices of Fire,Not Given,United States,2020-11-20,2020,TV-PG,1 Season,"Docuseries, Reality TV",20,2020,11,Docuseries, Reality TV,0
s1685,TV Show,Holiday Home Makeover with Mr. Christmas,Not Given,United States,2020-11-18,2020,TV-G,1 Season,Reality TV,18,2020,11,Reality TV,0,0
s1688,TV Show,The Boss Baby: Back in Business,Not Given,United States,2020-11-17,2020,TV-Y7,4 Seasons,"Kids' TV, TV Comedies",17,2020,11,Kids' TV, TV Comedies,0
s1694,TV Show,Beyblade Burst Rise,Not Given,Japan,2020-11-15,2019,TV-Y,1 Season,"Anime Series, Kids' TV",15,2020,11,Anime Series, Kids' TV,0
s1697,TV Show,Polly Pocket,Not Given,Canada,2020-11-15,2021,TV-Y,2 Seasons,Kids' TV,15,2020,11,Kids' TV,0,0
s1698,TV Show,Survivor,Not Given,United States,2020-11-15,2014,TV-14,2 Seasons,Reality TV,15,2020,11,Reality TV,0,0
s1699,TV Show,The Crown,Not Given,United Kingdom,2020-11-15,2020,TV-MA,4 Seasons,"British TV Shows, International TV Shows, TV Dramas",15,2020,11,British TV Shows, International TV Shows, TV Dramas
s1702,TV Show,American Horror Story,Not Given,United States,2020-11-13,2019,TV-MA,9 Seasons,"TV Horror, TV Mysteries, TV Thrillers",13,2020,11,TV Horror, TV Mysteries, TV Thrillers
s1709,TV Show,Ethos,Not Given,Turkey,2020-11-12,2020,TV-MA,1 Season,"International TV Shows, TV Dramas",12,2020,11,International TV Shows, TV Dramas,0
s1712,TV Show,Graceful Friends,Not Given,South Korea,2020-11-12,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",12,2020,11,Crime TV Shows, International TV Shows, TV Dramas
s1717,TV Show,Aunty Donna's Big Ol' House of Fun,Not Given,Australia,2020-11-11,2020,TV-MA,1 Season,TV Comedies,11,2020,11,TV Comedies,0,0
s1718,TV Show,The Liberator,Not Given,United States,2020-11-11,2020,TV-MA,1 Season,"TV Action & Adventure, TV Dramas",11,2020,11,TV Action & Adventure, TV Dramas,0
s1719,TV Show,Trial 4,Not Given,United States,2020-11-11,2020,TV-MA,1 Season,"Crime TV Shows, Docuseries",11,2020,11,Crime TV Shows, Docuseries,0
s1720,Movie,We Are All For The Fatherland,Not Given,Lebanon,2020-11-11,1979,TV-14,74 min,"Documentaries, International Movies",11,2020,11,Documentaries, International Movies,0
s1723,TV Show,DASH & LILY,Not Given,United States,2020-11-10,2020,TV-14,1 Season,"Romantic TV Shows, TV Comedies, TV Dramas",10,2020,11,Romantic TV Shows, TV Comedies, TV Dramas
s1725,TV Show,Bakugan: Battle Planet,Not Given,Japan,2020-11-06,2018,TV-PG,1 Season,"Anime Series, Kids' TV",6,2020,11,Anime Series, Kids' TV,0
s1727,TV Show,Country Ever After,Not Given,United States,2020-11-06,2020,TV-PG,1 Season,Reality TV,6,2020,11,Reality TV,0,0
s1731,TV Show,Wrong Kind of Black,Not Given,Australia,2020-11-06,2018,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",6,2020,11,International TV Shows, TV Comedies, TV Dramas
s1758,TV Show,LEGO Jurassic World: Secret Exhibit,Not Given,United States,2020-11-01,2018,TV-Y,1 Season,Kids' TV,1,2020,11,Kids' TV,0,0
s1738,TV Show,Paranormal,Not Given,Egypt,2020-11-05,2020,TV-14,1 Season,"International TV Shows, TV Dramas, TV Horror",5,2020,11,International TV Shows, TV Dramas, TV Horror
s1739,Movie,A Christmas Catch,Not Given,Canada,2020-11-04,2018,TV-G,87 min,"Dramas, Romantic Movies",4,2020,11,Dramas, Romantic Movies,0
s1724,TV Show,Bakugan: Armored Alliance,Not Given,Pakistan,2020-11-06,2020,TV-Y7,1 Season,"Anime Series, Kids' TV",6,2020,11,Anime Series, Kids' TV,0
s1741,TV Show,Love & Anarchy,Not Given,Sweden,2020-11-04,2020,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",4,2020,11,International TV Shows, Romantic TV Shows, TV Comedies
s1747,TV Show,Can You Hear Me?,Not Given,Canada,2020-11-02,2020,TV-MA,2 Seasons,"International TV Shows, TV Comedies, TV Dramas",2,2020,11,International TV Shows, TV Comedies, TV Dramas
s1749,TV Show,60 Days In,Not Given,United States,2020-11-01,2019,TV-MA,1 Season,Reality TV,1,2020,11,Reality TV,0,0
s1751,TV Show,Dawson's Creek,Not Given,United States,2020-11-01,2002,TV-14,6 Seasons,"Romantic TV Shows, TV Dramas, Teen TV Shows",1,2020,11,Romantic TV Shows, TV Dramas, Teen TV Shows
s1755,TV Show,Forged in Fire,Not Given,United States,2020-11-01,2019,TV-14,1 Season,Reality TV,1,2020,11,Reality TV,0,0
s1756,TV Show,Leah Remini: Scientology and the Aftermath,Not Given,United States,2020-11-01,2018,TV-14,3 Seasons,Docuseries,1,2020,11,Docuseries,0,0
s1757,TV Show,LEGO Jurassic World: Legend of Isla Nublar,Not Given,United States,2020-11-01,2019,TV-Y,1 Season,Kids' TV,1,2020,11,Kids' TV,0,0
s2945,TV Show,Who Killed Malcolm X?,Not Given,United States,2020-02-07,2020,TV-MA,1 Season,"Crime TV Shows, Docuseries",7,2020,2,Crime TV Shows, Docuseries,0
s1760,TV Show,LEGO Ninjago: Masters of Spinjitzu,Not Given,Denmark,2020-11-01,2019,TV-Y7,10 Seasons,Kids' TV,1,2020,11,Kids' TV,0,0
s1761,TV Show,LEGO: CITY Adventures,Not Given,United States,2020-11-01,2019,TV-Y,1 Season,"Kids' TV, TV Comedies",1,2020,11,Kids' TV, TV Comedies,0
s1766,TV Show,The Garfield Show,Not Given,France,2020-11-01,2018,TV-Y,4 Seasons,"Kids' TV, TV Comedies",1,2020,11,Kids' TV, TV Comedies,0
s1767,TV Show,The Good Detective,Not Given,South Korea,2020-11-01,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",1,2020,11,Crime TV Shows, International TV Shows, TV Dramas
s1770,TV Show,Voice,Not Given,South Korea,2020-11-01,2018,TV-14,2 Seasons,"Crime TV Shows, International TV Shows, Korean TV Shows",1,2020,11,Crime TV Shows, International TV Shows, Korean TV Shows
s1774,TV Show,Zumbo's Just Desserts,Not Given,Australia,2020-10-31,2019,TV-PG,1 Season,"International TV Shows, Reality TV",31,2020,10,International TV Shows, Reality TV,0
s1780,TV Show,Marvel's Agents of S.H.I.E.L.D.,Not Given,United States,2020-10-30,2020,TV-14,7 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",30,2020,10,TV Action & Adventure, TV Sci-Fi & Fantasy,0
s1782,TV Show,Somebody Feed Phil,Not Given,United States,2020-10-30,2020,TV-14,4 Seasons,"Docuseries, Reality TV",30,2020,10,Docuseries, Reality TV,0
s1783,TV Show,Suburra: Blood on Rome,Not Given,Italy,2020-10-30,2020,TV-MA,3 Seasons,"Crime TV Shows, International TV Shows, TV Dramas",30,2020,10,Crime TV Shows, International TV Shows, TV Dramas
s1791,TV Show,Blood of Zeus,Not Given,United States,2020-10-27,2020,TV-MA,1 Season,Anime Series,27,2020,10,Anime Series,0,0
s1872,Movie,Super Monsters: Dia de los Monsters,Not Given,Canada,2020-10-09,2020,TV-Y,25 min,Children & Family Movies,9,2020,10,Children & Family Movies,0,0
s1792,TV Show,Chico Bon Bon: Monkey with a Tool Belt,Not Given,United States,2020-10-27,2020,TV-Y,4 Seasons,Kids' TV,27,2020,10,Kids' TV,0,0
s1800,TV Show,Barbarians,Not Given,Germany,2020-10-23,2020,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas",23,2020,10,International TV Shows, TV Action & Adventure, TV Dramas
s1804,TV Show,Stolen Away,Not Given,Spain,2020-10-23,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",23,2020,10,Crime TV Shows, International TV Shows, Spanish-Language TV Shows
s1805,TV Show,The Queen's Gambit,Not Given,United States,2020-10-23,2020,TV-MA,1 Season,TV Dramas,23,2020,10,TV Dramas,0,0
s1814,TV Show,My Next Guest Needs No Introduction With David Letterman,Not Given,United States,2020-10-21,2020,TV-MA,3 Seasons,Stand-Up Comedy & Talk Shows,21,2020,10,Stand-Up Comedy & Talk Shows,0,0
s1835,TV Show,Start-Up,Not Given,South Korea,2020-10-18,2020,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",18,2020,10,International TV Shows, Romantic TV Shows, TV Comedies
s1838,TV Show,Grand Army,Not Given,United States,2020-10-16,2020,TV-MA,1 Season,"TV Dramas, Teen TV Shows",16,2020,10,TV Dramas, Teen TV Shows,0
s1840,TV Show,La Révolution,Not Given,France,2020-10-16,2020,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas",16,2020,10,International TV Shows, TV Action & Adventure, TV Dramas
s1842,TV Show,The Last Kids on Earth,Not Given,United States,2020-10-16,2020,TV-Y7,3 Seasons,"Kids' TV, TV Comedies",16,2020,10,Kids' TV, TV Comedies,0
s1848,TV Show,Fireman Sam,Not Given,United Kingdom,2020-10-15,2018,TV-Y,4 Seasons,"British TV Shows, Kids' TV",15,2020,10,British TV Shows, Kids' TV,0
s1849,TV Show,Half & Half,Not Given,United States,2020-10-15,2005,TV-14,4 Seasons,TV Comedies,15,2020,10,TV Comedies,0,0
s1852,TV Show,One on One,Not Given,United States,2020-10-15,2006,TV-14,5 Seasons,"TV Comedies, Teen TV Shows",15,2020,10,TV Comedies, Teen TV Shows,0
s1853,TV Show,Power Rangers Beast Morphers,Not Given,United States,2020-10-15,2020,TV-Y7,2 Seasons,Kids' TV,15,2020,10,Kids' TV,0,0
s1855,TV Show,Social Distance,Not Given,United States,2020-10-15,2020,TV-MA,1 Season,"TV Comedies, TV Dramas",15,2020,10,TV Comedies, TV Dramas,0
s1861,TV Show,The Cabin with Bert Kreischer,Not Given,United States,2020-10-13,2020,TV-MA,1 Season,"Reality TV, TV Comedies",13,2020,10,Reality TV, TV Comedies,0
s1865,TV Show,Kipo and the Age of Wonderbeasts,Not Given,United States,2020-10-12,2020,TV-Y7,3 Seasons,"Kids' TV, TV Comedies",12,2020,10,Kids' TV, TV Comedies,0
s1829,TV Show,Unsolved Mysteries,Not Given,Pakistan,2020-10-19,2020,TV-MA,2 Seasons,"Crime TV Shows, Docuseries",19,2020,10,Crime TV Shows, Docuseries,0
s1874,TV Show,The Haunting of Bly Manor,Not Given,United States,2020-10-09,2020,TV-MA,1 Season,"TV Dramas, TV Horror, TV Mysteries",9,2020,10,TV Dramas, TV Horror, TV Mysteries
s1876,TV Show,Do Do Sol Sol La La Sol,Not Given,South Korea,2020-10-08,2020,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",8,2020,10,International TV Shows, Romantic TV Shows, TV Comedies
s1878,TV Show,Private Lives,Not Given,South Korea,2020-10-08,2020,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",8,2020,10,Crime TV Shows, International TV Shows, TV Dramas
s1879,TV Show,The 100,Not Given,United States,2020-10-08,2020,TV-MA,7 Seasons,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",8,2020,10,TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy
s1886,TV Show,Bad Boy Billionaires: India,Not Given,India,2020-10-05,2020,TV-14,1 Season,"British TV Shows, Docuseries, International TV Shows",5,2020,10,British TV Shows, Docuseries, International TV Shows
s1894,TV Show,DreamWorks Happy Holidays from Madagascar,Not Given,United States,2020-10-02,2005,TV-PG,1 Season,"Kids' TV, TV Comedies",2,2020,10,Kids' TV, TV Comedies,0
s1895,TV Show,Emily in Paris,Not Given,United States,2020-10-02,2020,TV-MA,1 Season,"Romantic TV Shows, TV Comedies, TV Dramas",2,2020,10,Romantic TV Shows, TV Comedies, TV Dramas
s1896,TV Show,H2O: Just Add Water,Not Given,Australia,2020-10-02,2009,TV-PG,3 Seasons,"Kids' TV, TV Dramas",2,2020,10,Kids' TV, TV Dramas,0
s1907,TV Show,Evil,Not Given,United States,2020-10-01,2019,TV-14,1 Season,TV Dramas,1,2020,10,TV Dramas,0,0
s1908,TV Show,Familiar Wife,Not Given,South Korea,2020-10-01,2018,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",1,2020,10,International TV Shows, Romantic TV Shows, TV Dramas
s1909,TV Show,Food Wars!: Shokugeki no Soma,Not Given,Japan,2020-10-01,2016,TV-MA,2 Seasons,"Anime Series, International TV Shows, Teen TV Shows",1,2020,10,Anime Series, International TV Shows, Teen TV Shows
s1911,TV Show,"Good Morning, Verônica",Not Given,Brazil,2020-10-01,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Mysteries",1,2020,10,Crime TV Shows, International TV Shows, TV Mysteries
s1916,TV Show,Oktoberfest: Beer & Blood,Not Given,Germany,2020-10-01,2020,TV-MA,1 Season,"International TV Shows, TV Dramas",1,2020,10,International TV Shows, TV Dramas,0
s1918,TV Show,Secreto bien guardado,Not Given,Argentina,2020-10-01,2019,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",1,2020,10,International TV Shows, Romantic TV Shows, Spanish-Language TV Shows
s1919,TV Show,Sword Art Online,Not Given,Japan,2020-10-01,2018,TV-MA,3 Seasons,"Anime Series, International TV Shows",1,2020,10,Anime Series, International TV Shows,0
s1923,TV Show,The Parkers,Not Given,United States,2020-10-01,2003,TV-PG,5 Seasons,TV Comedies,1,2020,10,TV Comedies,0,0
s1924,TV Show,The Unicorn,Not Given,United States,2020-10-01,2019,TV-14,1 Season,"TV Comedies, TV Dramas",1,2020,10,TV Comedies, TV Dramas,0
s1926,TV Show,You Cannot Hide,Not Given,Mexico,2020-10-01,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",1,2020,10,Crime TV Shows, International TV Shows, Spanish-Language TV Shows
s1929,TV Show,Black Butler,Not Given,Japan,2020-09-30,2010,TV-MA,3 Seasons,"Anime Series, International TV Shows",30,2020,9,Anime Series, International TV Shows,0
s1930,TV Show,Man with a Plan,Not Given,United States,2020-09-30,2020,TV-PG,4 Seasons,TV Comedies,30,2020,9,TV Comedies,0,0
s1933,Movie,The Boys in the Band: Something Personal,Not Given,United States,2020-09-30,2020,TV-MA,28 min,"Documentaries, LGBTQ Movies",30,2020,9,Documentaries, LGBTQ Movies,0
s1934,TV Show,Wentworth,Not Given,Australia,2020-09-30,2020,TV-MA,8 Seasons,"Crime TV Shows, TV Dramas",30,2020,9,Crime TV Shows, TV Dramas,0
s1948,TV Show,"Whose Vote Counts, Explained",Not Given,United States,2020-09-28,2020,TV-PG,1 Season,Docuseries,28,2020,9,Docuseries,0,0
s1949,TV Show,Van Helsing,Not Given,United States,2020-09-27,2019,TV-MA,4 Seasons,"International TV Shows, TV Action & Adventure, TV Dramas",27,2020,9,International TV Shows, TV Action & Adventure, TV Dramas
s1950,TV Show,The Good Place,Not Given,United States,2020-09-26,2020,TV-14,4 Seasons,TV Comedies,26,2020,9,TV Comedies,0,0
